Plik;Czas[s];Koszt;Sciezka
tsp_15.txt;0.15191268920898438;291;[0, 12, 1, 14, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10]
tsp_15.txt;0.1518998146057129;291;[0, 12, 1, 14, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10]
tsp_15.txt;0.15292739868164062;291;[0, 12, 1, 14, 8, 4, 6, 2, 11, 13, 9, 7, 5, 3, 10]
tsp_17.txt
tsp_17.txt;0.22188520431518555;39;[0, 11, 15, 6, 5, 14, 3, 4, 7, 8, 16, 10, 9, 1, 12, 2, 13]
tsp_17.txt;0.22485852241516113;39;[0, 11, 14, 5, 6, 15, 4, 3, 8, 16, 7, 1, 10, 12, 9, 2, 13]
tsp_17.txt;0.22688817977905273;39;[0, 11, 8, 7, 16, 3, 4, 6, 5, 15, 14, 12, 1, 9, 10, 2, 13]
tsp_17.txt;0.2188558578491211;39;[0, 11, 16, 8, 7, 4, 3, 15, 5, 14, 6, 10, 12, 1, 9, 2, 13]
tsp_17.txt;0.21987414360046387;39;[0, 11, 8, 16, 7, 4, 3, 6, 5, 15, 14, 1, 12, 10, 9, 13, 2]
tsp_17.txt;0.21887421607971191;39;[0, 11, 13, 2, 1, 12, 9, 10, 15, 14, 5, 6, 4, 3, 7, 8, 16]
tsp_17.txt;0.2208869457244873;39;[0, 7, 16, 8, 3, 4, 15, 14, 6, 5, 10, 12, 1, 9, 13, 2, 11]
tsp_17.txt;0.21887922286987305;39;[0, 5, 15, 6, 14, 3, 4, 16, 7, 8, 9, 10, 12, 1, 13, 2, 11]
tsp_17.txt;0.2188565731048584;39;[0, 14, 6, 15, 5, 3, 4, 16, 7, 8, 9, 10, 1, 12, 2, 13, 11]
tsp_17.txt;0.21787500381469727;39;[0, 11, 14, 5, 6, 15, 4, 3, 7, 8, 16, 1, 10, 9, 12, 13, 2]
gr21.tsp
gr21.tsp;0.4067814350128174;2935;[0, 11, 6, 7, 5, 15, 4, 8, 2, 1, 14, 20, 19, 9, 17, 12, 13, 16, 18, 10, 3]
gr21.tsp;0.4027736186981201;2707;[0, 6, 7, 5, 15, 4, 8, 2, 1, 20, 14, 13, 12, 17, 9, 16, 18, 19, 10, 3, 11]
